tipo;qual execução;hora;cpu;dado1;reservada;utilizada;total loaded;Shared loaded;threads;daemon
Tomcat Threads;TT4;21:34:40.904, 30 de jun. de 2023;0,1;0;589824000;321109488;4129;0;28;25
Tomcat Threads;TT4;21:34:41.904, 30 de jun. de 2023;0;0;589824000;322077680;4129;0;28;25
Tomcat Threads;TT4;21:34:42.904, 30 de jun. de 2023;0,1;0;589824000;322080336;4129;0;28;25
Tomcat Threads;TT4;21:34:43.905, 30 de jun. de 2023;0;0;589824000;322082992;4129;0;28;25
Tomcat Threads;TT4;21:34:44.905, 30 de jun. de 2023;0,2;0;589824000;322085648;4129;0;28;25
Tomcat Threads;TT4;21:34:45.905, 30 de jun. de 2023;0,2;0;589824000;323126792;4129;0;28;25
Tomcat Threads;TT5;21:34:46.905, 30 de jun. de 2023;0,3;0;589824000;323129448;4129;0;28;25
Tomcat Threads;TT5;21:34:47.905, 30 de jun. de 2023;43,2;0,1;536346624;342596016;4129;0;734;731
Tomcat Threads;TT5;21:34:48.905, 30 de jun. de 2023;47,2;0;536346624;362705352;4129;0;734;731
Tomcat Threads;TT5;21:34:49.906, 30 de jun. de 2023;46,5;0;536346624;383600776;4129;0;734;731
Tomcat Threads;TT5;21:34:50.906, 30 de jun. de 2023;47,2;0;536346624;403633840;4129;0;734;731
Tomcat Threads;TT5;21:34:51.906, 30 de jun. de 2023;47,8;0,1;581435392;333739352;4129;0;734;731
Tomcat Threads;TT5;21:34:52.906, 30 de jun. de 2023;47;0;581435392;354282208;4129;0;734;731
Tomcat Threads;TT5;21:34:53.906, 30 de jun. de 2023;46,3;0;581435392;374437072;4129;0;734;731
Tomcat Threads;TT5;21:34:54.906, 30 de jun. de 2023;48;0;581435392;394723448;4129;0;734;731
Tomcat Threads;TT5;21:34:55.906, 30 de jun. de 2023;46,6;0;581435392;414904800;4129;0;734;731
Tomcat Threads;TT5;21:34:56.906, 30 de jun. de 2023;48;0;488636416;341939696;4129;0;734;731
Tomcat Threads;TT5;21:34:57.907, 30 de jun. de 2023;11,4;0;488636416;349228328;4129;0;734;731
Tomcat Threads;TT5;21:34:58.907, 30 de jun. de 2023;0,2;0;488636416;351672144;4129;0;734;731
Tomcat Threads;TT5;21:34:59.907, 30 de jun. de 2023;0,2;0;488636416;354024808;4129;0;734;731
Tomcat Threads;TT5;21:35:00.907, 30 de jun. de 2023;0,2;0;488636416;356377536;4129;0;734;731
Tomcat Threads;TT5;21:35:01.908, 30 de jun. de 2023;0,3;0;488636416;358305264;4129;0;734;731
Tomcat Threads;TT5;21:35:02.908, 30 de jun. de 2023;0,2;0;488636416;360754056;4129;0;734;731
Tomcat Threads;TT5;21:35:03.908, 30 de jun. de 2023;0,2;0;488636416;363107224;4129;0;734;731
Tomcat Threads;TT5;21:35:04.908, 30 de jun. de 2023;0,3;0;488636416;365459968;4129;0;734;731
Tomcat Threads;TT5;21:35:05.909, 30 de jun. de 2023;0,2;0;488636416;367414544;4129;0;734;731
Tomcat Threads;TT5;21:35:06.909, 30 de jun. de 2023;0,3;0;488636416;369860096;4129;0;734;731
Tomcat Threads;TT5;21:35:07.909, 30 de jun. de 2023;0,2;0;488636416;372213840;4129;0;734;731
Tomcat Threads;TT5;21:35:08.909, 30 de jun. de 2023;0,2;0;488636416;374570368;4129;0;734;731
Tomcat Threads;TT5;21:35:09.910, 30 de jun. de 2023;0,2;0;488636416;376475568;4129;0;734;731
Tomcat Threads;TT5;21:35:10.910, 30 de jun. de 2023;0,3;0;488636416;378918392;4129;0;734;731
Tomcat Threads;TT5;21:35:11.910, 30 de jun. de 2023;0,3;0;488636416;381271104;4129;0;734;731
Tomcat Threads;TT5;21:35:12.910, 30 de jun. de 2023;0,2;0;488636416;383627136;4129;0;734;731
Tomcat Threads;TT5;21:35:13.911, 30 de jun. de 2023;0,2;0;488636416;385509816;4129;0;734;731
Tomcat Threads;TT5;21:35:14.911, 30 de jun. de 2023;0,2;0;488636416;387874776;4129;0;734;731
Tomcat Threads;TT5;21:35:15.911, 30 de jun. de 2023;0,3;0;488636416;390318296;4129;0;734;731
Tomcat Threads;TT5;21:35:16.911, 30 de jun. de 2023;0,2;0;488636416;392671032;4129;0;734;731
Tomcat Threads;TT5;21:35:17.912, 30 de jun. de 2023;0,3;0;488636416;395029848;4129;0;734;731
Tomcat Threads;TT5;21:35:18.912, 30 de jun. de 2023;0,3;0;488636416;396957584;4129;0;734;731
Tomcat Threads;TT5;21:35:19.912, 30 de jun. de 2023;0,2;0;488636416;399400416;4129;0;734;731
Tomcat Threads;TT5;21:35:20.912, 30 de jun. de 2023;0,2;0;488636416;401753144;4129;0;734;731
Tomcat Threads;TT5;21:35:21.912, 30 de jun. de 2023;0,3;0;488636416;404112440;4129;0;734;731
Tomcat Threads;TT5;21:35:22.913, 30 de jun. de 2023;0,2;0;488636416;406040200;4129;0;734;731
Tomcat Threads;TT5;21:35:23.913, 30 de jun. de 2023;0,2;0;488636416;408488992;4129;0;734;731
Tomcat Threads;TT5;21:35:24.913, 30 de jun. de 2023;0,3;0;488636416;410842712;4129;0;734;731
Tomcat Threads;TT5;21:35:25.913, 30 de jun. de 2023;0,1;0;488636416;413222160;4129;0;734;731
Tomcat Threads;TT5;21:35:26.914, 30 de jun. de 2023;0,4;0;488636416;415149848;4129;0;734;731
Tomcat Threads;TT5;21:35:27.914, 30 de jun. de 2023;0,5;0;573046784;325848192;4129;0;734;731
Tomcat Threads;TT5;21:35:28.914, 30 de jun. de 2023;0,3;0;573046784;328312712;4129;0;734;731
Tomcat Threads;TT5;21:35:29.914, 30 de jun. de 2023;0,3;0;573046784;330666472;4129;0;734;731
Tomcat Threads;TT5;21:35:30.915, 30 de jun. de 2023;0,2;0;573046784;333021256;4129;0;734;731
Tomcat Threads;TT5;21:35:31.915, 30 de jun. de 2023;0,3;0;573046784;335375040;4129;0;734;731
Tomcat Threads;TT5;21:35:32.915, 30 de jun. de 2023;0,2;0;573046784;336945120;4129;0;734;731
Tomcat Threads;TT5;21:35:33.915, 30 de jun. de 2023;0,3;0;573046784;339299384;4129;0;734;731
Tomcat Threads;TT5;21:35:34.916, 30 de jun. de 2023;0,2;0;573046784;341653248;4129;0;734;731
Tomcat Threads;TT5;21:35:35.916, 30 de jun. de 2023;0,3;0;573046784;344031040;4129;0;734;731
Tomcat Threads;TT5;21:35:36.916, 30 de jun. de 2023;0,2;0;573046784;346387528;4129;0;734;731
Tomcat Threads;TT5;21:35:37.916, 30 de jun. de 2023;0,2;0;573046784;348831448;4129;0;734;731
Tomcat Threads;TT5;21:35:38.917, 30 de jun. de 2023;0,2;0;573046784;351185256;4129;0;734;731
Tomcat Threads;TT5;21:35:39.917, 30 de jun. de 2023;0,3;0;573046784;353540048;4129;0;734;731
Tomcat Threads;TT5;21:35:40.917, 30 de jun. de 2023;0,2;0;573046784;355110128;4129;0;734;731
Tomcat Threads;TT5;21:35:41.917, 30 de jun. de 2023;0,2;0;573046784;357464920;4129;0;734;731
Tomcat Threads;TT5;21:35:42.917, 30 de jun. de 2023;0,2;0;573046784;359818760;4129;0;734;731
Tomcat Threads;TT5;21:35:43.918, 30 de jun. de 2023;0,3;0;573046784;362172568;4129;0;734;731
Tomcat Threads;TT5;21:35:44.918, 30 de jun. de 2023;0,2;0;573046784;364529024;4129;0;734;731
Tomcat Threads;TT5;21:35:45.918, 30 de jun. de 2023;0,3;0;573046784;366999504;4129;0;734;731
Tomcat Threads;TT5;21:35:46.918, 30 de jun. de 2023;0,2;0;573046784;369353280;4129;0;734;731
Tomcat Threads;TT5;21:35:47.919, 30 de jun. de 2023;0,2;0;573046784;371707056;4129;0;734;731
Tomcat Threads;TT5;21:35:48.919, 30 de jun. de 2023;0,6;0;573046784;373277144;4129;0;734;731
Tomcat Threads;TT5;21:35:49.919, 30 de jun. de 2023;0,3;0;573046784;375633856;4129;0;734;731
Tomcat Threads;TT5;21:35:50.919, 30 de jun. de 2023;0,2;0;573046784;377989016;4129;0;734;731
Tomcat Threads;TT5;21:35:51.920, 30 de jun. de 2023;0,2;0;573046784;380342848;4129;0;734;731
Tomcat Threads;TT5;21:35:52.920, 30 de jun. de 2023;0,3;0;573046784;382696632;4129;0;734;731
Tomcat Threads;TT5;21:35:53.920, 30 de jun. de 2023;0,1;0;573046784;385095456;4129;0;734;731
Tomcat Threads;TT5;21:35:54.920, 30 de jun. de 2023;0,3;0;573046784;387449216;4129;0;734;731
Tomcat Threads;TT5;21:35:55.920, 30 de jun. de 2023;0,3;0;573046784;389827064;4129;0;734;731
Tomcat Threads;TT5;21:35:56.921, 30 de jun. de 2023;0,2;0;573046784;391397136;4129;0;734;731
Tomcat Threads;TT5;21:35:57.921, 30 de jun. de 2023;1;0;573046784;394090824;4129;0;28;25
Tomcat Threads;TT5;21:35:58.921, 30 de jun. de 2023;0,1;0;573046784;394093480;4129;0;28;25
Tomcat Threads;TT5;21:35:59.921, 30 de jun. de 2023;0,1;0;573046784;394879848;4129;0;28;25
Tomcat Threads;TT5;21:36:00.922, 30 de jun. de 2023;0,1;0;573046784;394885160;4129;0;28;25
Tomcat Threads;TT5;21:36:01.922, 30 de jun. de 2023;0;0;573046784;394890472;4129;0;28;25
Tomcat Threads;TT5;21:36:02.922, 30 de jun. de 2023;0,1;0;573046784;395678224;4129;0;28;25
Tomcat Threads;TT5;21:36:03.922, 30 de jun. de 2023;0;0;573046784;395680880;4129;0;28;25
Tomcat Threads;TT5;21:36:04.923, 30 de jun. de 2023;0,1;0;573046784;395683536;4129;0;28;25
Tomcat Threads;TT5;21:36:05.923, 30 de jun. de 2023;0,2;0;573046784;396496512;4129;0;28;25
Tomcat Threads;TT6;21:36:06.923, 30 de jun. de 2023;0;0;573046784;396499168;4129;0;28;25
Tomcat Threads;TT6;21:36:07.923, 30 de jun. de 2023;39,1;0;500170752;389993440;4129;0;744;741
Tomcat Threads;TT6;21:36:08.923, 30 de jun. de 2023;47,5;0;500170752;409676008;4129;0;744;741
Tomcat Threads;TT6;21:36:09.924, 30 de jun. de 2023;49,4;1,1;454557696;183312928;4129;0;785;782
Tomcat Threads;TT6;21:36:10.924, 30 de jun. de 2023;53,2;0;454557696;240359184;4129;0;928;925
Tomcat Threads;TT6;21:36:11.924, 30 de jun. de 2023;46,6;0;454557696;261200648;4129;0;928;925
Tomcat Threads;TT6;21:36:12.924, 30 de jun. de 2023;48;0,1;529006592;228528888;4129;0;928;925
Tomcat Threads;TT6;21:36:13.924, 30 de jun. de 2023;46,7;0;529006592;249134488;4129;0;928;925
Tomcat Threads;TT6;21:36:14.924, 30 de jun. de 2023;46,8;0;529006592;270088144;4129;0;928;925
Tomcat Threads;TT6;21:36:15.924, 30 de jun. de 2023;46,6;0;529006592;290706872;4129;0;928;925
Tomcat Threads;TT6;21:36:16.924, 30 de jun. de 2023;47,6;0,1;451936256;226165640;4129;0;928;925
Tomcat Threads;TT6;21:36:17.925, 30 de jun. de 2023;19,9;0;451936256;237480496;4129;0;928;925
Tomcat Threads;TT6;21:36:18.925, 30 de jun. de 2023;0,3;0;451936256;240357656;4129;0;928;925
Tomcat Threads;TT6;21:36:19.925, 30 de jun. de 2023;0,2;0;451936256;243280448;4129;0;928;925
Tomcat Threads;TT6;21:36:20.925, 30 de jun. de 2023;0,5;0;451936256;246203744;4129;0;928;925
Tomcat Threads;TT6;21:36:21.925, 30 de jun. de 2023;0,3;0;451936256;249126024;4129;0;928;925
Tomcat Threads;TT6;21:36:22.926, 30 de jun. de 2023;0,5;0;451936256;252049192;4129;0;928;925
Tomcat Threads;TT6;21:36:23.926, 30 de jun. de 2023;0,3;0;451936256;254929032;4129;0;928;925
Tomcat Threads;TT6;21:36:24.926, 30 de jun. de 2023;0,3;0;451936256;257851720;4129;0;928;925
Tomcat Threads;TT6;21:36:25.926, 30 de jun. de 2023;0,5;0;451936256;260799016;4129;0;928;925
Tomcat Threads;TT6;21:36:26.927, 30 de jun. de 2023;0,3;0;451936256;263676104;4129;0;928;925
Tomcat Threads;TT6;21:36:27.927, 30 de jun. de 2023;0,3;0;451936256;266598872;4129;0;928;925
Tomcat Threads;TT6;21:36:28.927, 30 de jun. de 2023;0,5;0;451936256;269538200;4129;0;928;925
Tomcat Threads;TT6;21:36:29.927, 30 de jun. de 2023;0,3;0;451936256;272461400;4129;0;928;925
Tomcat Threads;TT6;21:36:30.928, 30 de jun. de 2023;0,3;0;451936256;275338616;4129;0;928;925
Tomcat Threads;TT6;21:36:31.928, 30 de jun. de 2023;0,4;0;451936256;278260904;4129;0;928;925
Tomcat Threads;TT6;21:36:32.928, 30 de jun. de 2023;0,3;0;451936256;281183136;4129;0;928;925
Tomcat Threads;TT6;21:36:33.928, 30 de jun. de 2023;0,5;0;451936256;284105432;4129;0;928;925
Tomcat Threads;TT6;21:36:34.929, 30 de jun. de 2023;0,3;0;451936256;286982536;4129;0;928;925
Tomcat Threads;TT6;21:36:35.929, 30 de jun. de 2023;0,7;0;523763712;207702136;4129;0;928;925
Tomcat Threads;TT6;21:36:36.929, 30 de jun. de 2023;0,3;0;523763712;210231384;4129;0;928;925
Tomcat Threads;TT6;21:36:37.929, 30 de jun. de 2023;1,7;0;523763712;213529096;4129;0;928;925
Tomcat Threads;TT6;21:36:38.930, 30 de jun. de 2023;2,8;0;523763712;216067816;4129;0;928;925
Tomcat Threads;TT6;21:36:39.930, 30 de jun. de 2023;0,3;0;523763712;219274440;4129;0;928;925
Tomcat Threads;TT6;21:36:40.930, 30 de jun. de 2023;0,3;0;523763712;221858224;4129;0;928;925
Tomcat Threads;TT6;21:36:41.930, 30 de jun. de 2023;0,3;0;523763712;225155400;4129;0;928;925
Tomcat Threads;TT6;21:36:42.931, 30 de jun. de 2023;0,3;0;523763712;227694200;4129;0;928;925
Tomcat Threads;TT6;21:36:43.931, 30 de jun. de 2023;0,2;0;523763712;230900800;4129;0;928;925
Tomcat Threads;TT6;21:36:44.931, 30 de jun. de 2023;0,3;0;523763712;233394488;4129;0;928;925
Tomcat Threads;TT6;21:36:45.931, 30 de jun. de 2023;0,3;0;523763712;236538464;4129;0;928;925
Tomcat Threads;TT6;21:36:46.932, 30 de jun. de 2023;0,2;0;523763712;239657712;4129;0;928;925
Tomcat Threads;TT6;21:36:47.932, 30 de jun. de 2023;0,3;0;523763712;242196432;4129;0;928;925
Tomcat Threads;TT6;21:36:48.932, 30 de jun. de 2023;0,3;0;523763712;245493224;4129;0;928;925
Tomcat Threads;TT6;21:36:49.932, 30 de jun. de 2023;0,3;0;523763712;248077104;4129;0;928;925
Tomcat Threads;TT6;21:36:50.933, 30 de jun. de 2023;0,2;0;523763712;251283616;4129;0;928;925
Tomcat Threads;TT6;21:36:51.933, 30 de jun. de 2023;0,3;0;523763712;253779968;4129;0;928;925
Tomcat Threads;TT6;21:36:52.933, 30 de jun. de 2023;0,3;0;523763712;256897408;4129;0;928;925
Tomcat Threads;TT6;21:36:53.933, 30 de jun. de 2023;0,3;0;523763712;260105016;4129;0;928;925
Tomcat Threads;TT6;21:36:54.934, 30 de jun. de 2023;0,2;0;523763712;262643824;4129;0;928;925
Tomcat Threads;TT6;21:36:55.934, 30 de jun. de 2023;0,3;0;523763712;265874312;4129;0;928;925
Tomcat Threads;TT6;21:36:56.934, 30 de jun. de 2023;0,3;0;523763712;268460784;4129;0;928;925
Tomcat Threads;TT6;21:36:57.934, 30 de jun. de 2023;0,3;0;523763712;271757488;4129;0;928;925
Tomcat Threads;TT6;21:36:58.935, 30 de jun. de 2023;0,3;0;523763712;274296232;4129;0;928;925
Tomcat Threads;TT6;21:36:59.935, 30 de jun. de 2023;0,2;0;523763712;277502832;4129;0;928;925
Tomcat Threads;TT6;21:37:00.935, 30 de jun. de 2023;0,3;0;523763712;280086656;4129;0;928;925
Tomcat Threads;TT6;21:37:01.935, 30 de jun. de 2023;0,3;0;523763712;283383504;4129;0;928;925
Tomcat Threads;TT6;21:37:02.935, 30 de jun. de 2023;0,3;0;523763712;285922304;4129;0;928;925
Tomcat Threads;TT6;21:37:03.936, 30 de jun. de 2023;0,5;0;450363392;209742368;4129;0;928;925
Tomcat Threads;TT6;21:37:04.936, 30 de jun. de 2023;0,3;0;450363392;212641192;4129;0;928;925
Tomcat Threads;TT6;21:37:05.936, 30 de jun. de 2023;0,5;0;450363392;215542704;4129;0;928;925
Tomcat Threads;TT6;21:37:06.936, 30 de jun. de 2023;0,3;0;450363392;218412944;4129;0;928;925
Tomcat Threads;TT6;21:37:07.937, 30 de jun. de 2023;0,2;0;450363392;222239400;4129;0;928;925
Tomcat Threads;TT6;21:37:08.937, 30 de jun. de 2023;0,3;0;450363392;225109568;4129;0;928;925
Tomcat Threads;TT6;21:37:09.937, 30 de jun. de 2023;0,3;0;450363392;227982368;4129;0;928;925
Tomcat Threads;TT6;21:37:10.937, 30 de jun. de 2023;0,3;0;450363392;230852504;4129;0;928;925
Tomcat Threads;TT6;21:37:11.938, 30 de jun. de 2023;0,3;0;450363392;233816440;4129;0;928;925
Tomcat Threads;TT6;21:37:12.938, 30 de jun. de 2023;0,2;0;450363392;236686584;4129;0;928;925
Tomcat Threads;TT6;21:37:13.938, 30 de jun. de 2023;0,3;0;450363392;239647864;4129;0;928;925
Tomcat Threads;TT6;21:37:14.938, 30 de jun. de 2023;0,3;0;450363392;242519016;4129;0;928;925
Tomcat Threads;TT6;21:37:15.939, 30 de jun. de 2023;0,3;0;450363392;245504224;4129;0;928;925
Tomcat Threads;TT6;21:37:16.939, 30 de jun. de 2023;0,8;0;450363392;248374368;4129;0;928;925
Tomcat Threads;TT6;21:37:17.939, 30 de jun. de 2023;1,7;0;450363392;250801184;4129;0;28;25
Tomcat Threads;TT6;21:37:18.939, 30 de jun. de 2023;0;0;450363392;250803840;4129;0;28;25
Tomcat Threads;TT6;21:37:19.940, 30 de jun. de 2023;0,1;0;450363392;250806496;4129;0;28;25
Tomcat Threads;TT6;21:37:20.940, 30 de jun. de 2023;0;0;450363392;251764968;4129;0;28;25
Tomcat Threads;TT6;21:37:21.940, 30 de jun. de 2023;0,1;0;450363392;251767624;4129;0;28;25
Tomcat Threads;TT6;21:37:22.940, 30 de jun. de 2023;0;0;450363392;251770280;4129;0;28;25
Tomcat Threads;TT6;21:37:23.941, 30 de jun. de 2023;0,1;0;450363392;252731432;4129;0;28;25
Tomcat Threads;TT6;21:37:24.941, 30 de jun. de 2023;0,1;0;450363392;252734088;4129;0;28;25
Tomcat Threads;TT6;21:37:25.941, 30 de jun. de 2023;0;0;450363392;252763432;4129;0;28;25
Tomcat Threads;TT7;21:37:26.941, 30 de jun. de 2023;0,1;0;450363392;253722920;4129;0;28;25
Tomcat Threads;TT7;21:37:27.941, 30 de jun. de 2023;26,8;0,1;521142272;266500976;4129;0;702;699
Tomcat Threads;TT7;21:37:28.941, 30 de jun. de 2023;46,2;0;521142272;286625024;4129;0;702;699
Tomcat Threads;TT7;21:37:29.942, 30 de jun. de 2023;47,2;0;521142272;306602976;4129;0;702;699
Tomcat Threads;TT7;21:37:30.942, 30 de jun. de 2023;47,1;0,1;466616320;265330376;4129;0;702;699
Tomcat Threads;TT7;21:37:31.942, 30 de jun. de 2023;47;0;466616320;285741256;4129;0;702;699
Tomcat Threads;TT7;21:37:32.942, 30 de jun. de 2023;46,2;0;466616320;305834080;4129;0;702;699
Tomcat Threads;TT7;21:37:33.942, 30 de jun. de 2023;47,1;0;466616320;325966392;4129;0;702;699
Tomcat Threads;TT7;21:37:34.942, 30 de jun. de 2023;46,8;0;509607936;266804264;4129;0;702;699
Tomcat Threads;TT7;21:37:35.942, 30 de jun. de 2023;47;0;509607936;286792616;4129;0;702;699
Tomcat Threads;TT7;21:37:36.942, 30 de jun. de 2023;46,1;0;509607936;306884840;4129;0;702;699
Tomcat Threads;TT7;21:37:37.943, 30 de jun. de 2023;26,3;0;509607936;320127616;4129;0;702;699
Tomcat Threads;TT7;21:37:38.943, 30 de jun. de 2023;0,2;0;509607936;322311720;4129;0;702;699
Tomcat Threads;TT7;21:37:39.943, 30 de jun. de 2023;0,3;0;509607936;324496744;4129;0;702;699
Tomcat Threads;TT7;21:37:40.944, 30 de jun. de 2023;0,2;0;509607936;326681184;4129;0;702;699
Tomcat Threads;TT7;21:37:41.944, 30 de jun. de 2023;0,2;0;509607936;328868096;4129;0;702;699
Tomcat Threads;TT7;21:37:42.944, 30 de jun. de 2023;0,6;0;445120512;254511856;4129;0;702;699
Tomcat Threads;TT7;21:37:43.944, 30 de jun. de 2023;0,2;0;445120512;256902936;4129;0;702;699
Tomcat Threads;TT7;21:37:44.944, 30 de jun. de 2023;0,2;0;445120512;258896032;4129;0;702;699
Tomcat Threads;TT7;21:37:45.945, 30 de jun. de 2023;0,4;0;445120512;261312952;4129;0;702;699
Tomcat Threads;TT7;21:37:46.945, 30 de jun. de 2023;0,2;0;445120512;263396152;4129;0;702;699
Tomcat Threads;TT7;21:37:47.945, 30 de jun. de 2023;0,2;0;445120512;265434328;4129;0;702;699
Tomcat Threads;TT7;21:37:48.945, 30 de jun. de 2023;0,2;0;445120512;267848960;4129;0;702;699
Tomcat Threads;TT7;21:37:49.946, 30 de jun. de 2023;0,3;0;445120512;269842040;4129;0;702;699
Tomcat Threads;TT7;21:37:50.946, 30 de jun. de 2023;0,2;0;445120512;272234528;4129;0;702;699
Tomcat Threads;TT7;21:37:51.946, 30 de jun. de 2023;0,3;0;445120512;274230336;4129;0;702;699
Tomcat Threads;TT7;21:37:52.946, 30 de jun. de 2023;0,1;0;445120512;276621432;4129;0;702;699
Tomcat Threads;TT7;21:37:53.947, 30 de jun. de 2023;0,2;0;445120512;278704728;4129;0;702;699
Tomcat Threads;TT7;21:37:54.947, 30 de jun. de 2023;0,2;0;445120512;280742928;4129;0;702;699
Tomcat Threads;TT7;21:37:55.947, 30 de jun. de 2023;0,3;0;445120512;283180680;4129;0;702;699
Tomcat Threads;TT7;21:37:56.947, 30 de jun. de 2023;0,3;0;445120512;285173776;4129;0;702;699
Tomcat Threads;TT7;21:37:57.947, 30 de jun. de 2023;0,2;0;445120512;287564984;4129;0;702;699
Tomcat Threads;TT7;21:37:58.948, 30 de jun. de 2023;0,1;0;445120512;289653448;4129;0;702;699
Tomcat Threads;TT7;21:37:59.948, 30 de jun. de 2023;0,3;0;445120512;291691584;4129;0;702;699
Tomcat Threads;TT7;21:38:00.948, 30 de jun. de 2023;0,2;0;445120512;294105704;4129;0;702;699
Tomcat Threads;TT7;21:38:01.948, 30 de jun. de 2023;0,2;0;445120512;296098800;4129;0;702;699
Tomcat Threads;TT7;21:38:02.949, 30 de jun. de 2023;0,2;0;445120512;298491288;4129;0;702;699
Tomcat Threads;TT7;21:38:03.949, 30 de jun. de 2023;0,2;0;445120512;300484392;4129;0;702;699
Tomcat Threads;TT7;21:38:04.949, 30 de jun. de 2023;0,3;0;445120512;302875512;4129;0;702;699
Tomcat Threads;TT7;21:38:05.949, 30 de jun. de 2023;0,2;0;445120512;304985320;4129;0;702;699
Tomcat Threads;TT7;21:38:06.950, 30 de jun. de 2023;0,2;0;445120512;307000936;4129;0;702;699
Tomcat Threads;TT7;21:38:07.950, 30 de jun. de 2023;0,2;0;445120512;309393048;4129;0;702;699
Tomcat Threads;TT7;21:38:08.950, 30 de jun. de 2023;0,3;0;445120512;311386128;4129;0;702;699
Tomcat Threads;TT7;21:38:09.950, 30 de jun. de 2023;0,2;0;445120512;313799808;4129;0;702;699
Tomcat Threads;TT7;21:38:10.951, 30 de jun. de 2023;0,2;0;445120512;315792888;4129;0;702;699
Tomcat Threads;TT7;21:38:11.951, 30 de jun. de 2023;0,3;0;445120512;318183968;4129;0;702;699
Tomcat Threads;TT7;21:38:12.951, 30 de jun. de 2023;0,2;0;445120512;320177064;4129;0;702;699
Tomcat Threads;TT7;21:38:13.951, 30 de jun. de 2023;0,2;0;445120512;322576544;4129;0;702;699
Tomcat Threads;TT7;21:38:14.952, 30 de jun. de 2023;0,2;0;445120512;324662448;4129;0;702;699
Tomcat Threads;TT7;21:38:15.952, 30 de jun. de 2023;0,2;0;445120512;326727392;4129;0;702;699
Tomcat Threads;TT7;21:38:16.952, 30 de jun. de 2023;0,6;0;502267904;254263624;4129;0;702;699
Tomcat Threads;TT7;21:38:17.952, 30 de jun. de 2023;0,1;0;502267904;256587640;4129;0;702;699
Tomcat Threads;TT7;21:38:18.953, 30 de jun. de 2023;0,2;0;502267904;258911560;4129;0;702;699
Tomcat Threads;TT7;21:38:19.953, 30 de jun. de 2023;0,2;0;502267904;261235992;4129;0;702;699
Tomcat Threads;TT7;21:38:20.953, 30 de jun. de 2023;0,3;0;502267904;262786184;4129;0;702;699
Tomcat Threads;TT7;21:38:21.954, 30 de jun. de 2023;0,2;0;502267904;265111128;4129;0;702;699
Tomcat Threads;TT7;21:38:22.954, 30 de jun. de 2023;0,3;0;502267904;267435144;4129;0;702;699
Tomcat Threads;TT7;21:38:23.955, 30 de jun. de 2023;0,2;0;502267904;269849208;4129;0;702;699
Tomcat Threads;TT7;21:38:24.955, 30 de jun. de 2023;0,1;0;502267904;272173152;4129;0;702;699
Tomcat Threads;TT7;21:38:25.956, 30 de jun. de 2023;0,3;0;502267904;273747400;4129;0;702;699
Tomcat Threads;TT7;21:38:26.956, 30 de jun. de 2023;0,3;0;502267904;276073984;4129;0;702;699
Tomcat Threads;TT7;21:38:27.956, 30 de jun. de 2023;0,2;0;502267904;278442992;4129;0;702;699
Tomcat Threads;TT7;21:38:28.957, 30 de jun. de 2023;0,2;0;502267904;280773528;4129;0;702;699
Tomcat Threads;TT7;21:38:29.957, 30 de jun. de 2023;0,2;0;502267904;283097480;4129;0;702;699
Tomcat Threads;TT7;21:38:30.957, 30 de jun. de 2023;0,2;0;502267904;284647720;4129;0;702;699
Tomcat Threads;TT7;21:38:31.957, 30 de jun. de 2023;0,2;0;502267904;286971704;4129;0;702;699
Tomcat Threads;TT7;21:38:32.958, 30 de jun. de 2023;0,3;0;502267904;289301336;4129;0;702;699
Tomcat Threads;TT7;21:38:33.958, 30 de jun. de 2023;0,2;0;502267904;291718168;4129;0;702;699
Tomcat Threads;TT7;21:38:34.958, 30 de jun. de 2023;0,1;0;502267904;294043136;4129;0;702;699
Tomcat Threads;TT7;21:38:35.958, 30 de jun. de 2023;0,3;0;502267904;295617360;4129;0;702;699
Tomcat Threads;TT7;21:38:36.958, 30 de jun. de 2023;0,2;0;502267904;297941384;4129;0;702;699
Tomcat Threads;TT7;21:38:37.959, 30 de jun. de 2023;1,8;0;502267904;300214896;4129;0;28;25
Tomcat Threads;TT7;21:38:38.959, 30 de jun. de 2023;0;0;502267904;300217552;4129;0;28;25
Tomcat Threads;TT7;21:38:39.959, 30 de jun. de 2023;0,1;0;502267904;300220208;4129;0;28;25
Tomcat Threads;TT7;21:38:40.959, 30 de jun. de 2023;0,1;0;502267904;300996624;4129;0;28;25
Tomcat Threads;TT7;21:38:41.960, 30 de jun. de 2023;0;0;502267904;300999280;4129;0;28;25
Tomcat Threads;TT7;21:38:42.960, 30 de jun. de 2023;0,1;0;502267904;301001936;4129;0;28;25
Tomcat Threads;TT7;21:38:43.960, 30 de jun. de 2023;0;0;502267904;301778400;4129;0;28;25
Tomcat Threads;TT7;21:38:44.961, 30 de jun. de 2023;0,1;0;502267904;301781056;4129;0;28;25
Tomcat Threads;TT7;21:38:45.961, 30 de jun. de 2023;0,1;0;502267904;302585216;4129;0;28;25
Tomcat Threads;TT7;21:38:46.961, 30 de jun. de 2023;0;0;502267904;302587872;4129;0;28;25
Tomcat Threads;TT7;21:38:47.962, 30 de jun. de 2023;0,1;0;502267904;302593208;4129;0;28;25
Tomcat Threads;TT7;21:38:48.962, 30 de jun. de 2023;0,1;0;502267904;303369616;4129;0;28;25
